epoch,reward_raw,reward_smooth,residual_std
8009,25.52427864,24.18408118,0.99182860
8010,26.27747726,24.20501514,0.99400533
8011,23.50704575,24.19803545,0.98399167
8012,24.25094604,24.19856455,0.98259233
8013,23.73655701,24.19394448,0.97294080
8014,25.07579994,24.20276303,0.96743838
8015,23.31539536,24.19388936,0.97665446
8016,23.54994583,24.18744992,0.99679305
8017,25.81967926,24.20377222,1.01608153
8018,25.25019646,24.21423646,1.01714085
8019,25.25288200,24.22462291,1.01700209
8020,25.92259216,24.24160261,0.99389628
8021,25.24300194,24.25161660,0.99460528
8022,26.25917244,24.27169216,0.99731020
8023,23.39131546,24.26288839,0.99861469
8024,23.03239632,24.25058347,1.00233899
8025,24.28065300,24.25088416,1.00560569
8026,24.22214317,24.25059676,1.00554079
8027,25.81962395,24.26628703,1.01828918
8028,25.48848343,24.27850899,1.01793098
8029,24.85999489,24.28432385,1.00989474
8030,24.20483780,24.28352899,1.00678625
8031,23.85583496,24.27925205,1.00456691
8032,25.11321068,24.28759164,1.00211733
8033,24.65738487,24.29128957,0.99271578
8034,25.05679321,24.29894460,0.99642564
8035,25.11461067,24.30710126,1.00193933
8036,24.31946182,24.30722487,1.00023575
8037,25.02357101,24.31438833,1.09055247
8038,24.04445839,24.31168903,1.10542405
8039,23.74982452,24.30607039,1.09620539
8040,24.42393684,24.30724905,1.09644186
8041,25.04981804,24.31467474,1.08876550
8042,23.86439133,24.31017191,1.09083924
8043,25.19546318,24.31902482,1.09090759
8044,25.04438972,24.32627847,1.08757772
8045,24.72850227,24.33030071,1.09502986
8046,24.83568573,24.33535456,1.09211098
8047,25.05063629,24.34250738,1.09228065
8048,24.10276604,24.34010996,1.09162879
8049,25.30186272,24.34972749,1.07926455
8050,20.53638840,24.31159410,1.07277023
8051,23.49198914,24.30339805,1.05967923
8052,24.16712761,24.30203534,1.06412342
8053,23.06596375,24.28967463,1.07722244
8054,24.92180061,24.29599589,1.08029814
8055,24.32688904,24.29630482,1.09094204
8056,24.84707451,24.30181252,1.06402844
8057,23.86308479,24.29742524,1.08694816
8058,24.59394646,24.30039045,1.08734592
8059,23.20260620,24.28941261,1.07272501
8060,25.42334175,24.30075190,1.06570489
8061,25.09008217,24.30864520,1.05929649
8062,24.25022125,24.30806096,1.06071197
8063,24.74716568,24.31245201,1.06071996
8064,23.89576149,24.30828511,1.05947667
8065,23.20050812,24.29720734,1.05674897
8066,22.46105576,24.27884582,1.05343156
8067,22.51536369,24.26121100,1.05998343
8068,24.99837303,24.26858262,1.04922783
8069,24.97198868,24.27561668,1.04785055
8070,24.28316307,24.27569214,1.04586076
8071,25.07702827,24.28370550,1.03335798
8072,25.31303596,24.29399881,1.04734284
8073,24.03215027,24.29138032,1.02842840
8074,23.52553749,24.28372190,1.02757690
8075,23.59219170,24.27680659,1.02033681
8076,24.77828789,24.28182141,1.02538210
8077,26.17243576,24.30072755,1.02651494
8078,25.09133911,24.30863367,1.01574195
8079,24.31742859,24.30872161,1.01065175
8080,23.60395622,24.30167396,1.01957362
8081,24.97939110,24.30845113,1.02579242
8082,25.22400093,24.31760663,1.02693273
8083,23.44523048,24.30888287,1.02742958
8084,23.52377319,24.30103177,1.03052219
8085,25.60931015,24.31411456,1.02973283
8086,24.73869514,24.31836036,1.02706097
8087,20.09726715,24.27614943,1.04064338
8088,22.61747169,24.25956265,1.04029366
8089,23.92927170,24.25625974,1.04050090
8090,24.13619804,24.25505913,1.03903607
8091,25.53264999,24.26783503,1.04128611
8092,25.19177628,24.27707445,1.03942741
8093,24.16188240,24.27592253,1.03934294
8094,25.65104103,24.28967371,1.03684531
8095,23.02027702,24.27697974,1.04083619
8096,24.53221893,24.27953214,1.04029309
8097,24.82121277,24.28494894,1.04018274
8098,25.08775330,24.29297699,1.04411840
8099,24.89717674,24.29901898,1.04673547
8100,23.79111290,24.29393992,1.04319251
8101,24.61019707,24.29710249,0.97445229
8102,23.41371727,24.28826864,0.97161411
8103,22.68348122,24.27222077,0.97157527
8104,23.46912575,24.26418982,0.96654689
8105,22.59626389,24.24751056,0.96650934
8106,24.74741364,24.25250959,0.96676730
8107,21.87261200,24.22871061,0.96556312
8108,23.99928665,24.22641637,0.96821742
8109,24.22961807,24.22644839,0.96857277
8110,24.66531754,24.23083708,0.96290165
8111,25.94707298,24.24799944,0.96252560
8112,25.23163033,24.25783575,0.96438198
8113,24.27462387,24.25800363,0.96467967
8114,24.27322006,24.25815580,0.96705336
8115,24.60032463,24.26157748,0.97588146
8116,24.75766754,24.26653838,0.98865163
8117,22.94421005,24.25331510,0.97713303
8118,24.68197060,24.25760166,0.96082530
8119,25.14091492,24.26643479,0.96412828
8120,25.05662537,24.27433669,0.96214604
8121,24.56651497,24.27725848,0.96481386
8122,22.30773354,24.25756323,0.96266583
8123,24.21574211,24.25714502,0.95773578
8124,25.01479530,24.26472152,0.95751689
8125,24.20214844,24.26409579,0.96529708
8126,25.31390381,24.27459387,0.96322993
8127,24.79327583,24.27978069,0.96284088
8128,24.65351486,24.28351803,0.95098857
8129,24.92725372,24.28995539,0.94955998
8130,25.78450394,24.30490087,0.95379908
8131,25.48128700,24.31666473,0.96430506
8132,25.03227425,24.32382083,0.96202737
8133,23.49830246,24.31556565,0.96690432
8134,25.22403717,24.32465036,0.96356457
8135,23.73550987,24.31875896,0.96812160
8136,24.05755234,24.31614689,0.96009800
8137,22.61536980,24.29913912,0.96425853
8138,24.96174431,24.30576517,0.88258345
8139,24.63834000,24.30909092,0.87606145
8140,24.35735321,24.30957354,0.87799947
8141,23.60441399,24.30252195,0.88164790
8142,24.69912148,24.30648794,0.87525373
8143,24.72845078,24.31070757,0.87131822
8144,24.81113243,24.31571182,0.87169441
8145,25.49030876,24.32745779,0.86460113
8146,24.10911560,24.32527437,0.85573271
8147,24.80693626,24.33009098,0.85656214
8148,25.49382591,24.34172833,0.85958377
8149,23.55102158,24.33382127,0.85635325
8150,24.74819756,24.33796503,0.85471294
8151,23.80935669,24.33267895,0.85400995
8152,24.74371529,24.33678931,0.85776389
8153,24.51780701,24.33859949,0.85625318
8154,25.18557167,24.34706921,0.84315023
8155,23.82362747,24.34183479,0.87010576
8156,24.61566544,24.34457310,0.85449762
8157,24.51338768,24.34626124,0.85345905
8158,23.51649094,24.33796354,0.82994843
8159,24.74794388,24.34206334,0.88817670
8160,24.82300758,24.34687279,0.89896659
8161,25.44559288,24.35785999,0.89950037
8162,23.44786835,24.34876007,0.88958700
8163,24.12565041,24.34652897,0.88391348
8164,25.18141556,24.35487784,0.88904225
8165,22.98730087,24.34120207,0.91418112
8166,22.40083122,24.32179836,0.93425615
8167,23.28109360,24.31139131,0.93888034
8168,24.35730362,24.31185044,0.93258765
8169,23.28589058,24.30159084,0.93132608
8170,24.57554817,24.30433041,0.92812206
8171,25.06475067,24.31193461,0.92774455
8172,23.93179131,24.30813318,0.94310384
8173,24.10962677,24.30614812,0.92585684
8174,24.13957977,24.30448243,0.92604540
8175,22.85018921,24.28993950,0.92192018
8176,24.58877373,24.29292784,0.92336331
8177,24.70711708,24.29706974,0.93964066
8178,25.40127563,24.30811180,0.93897670
8179,23.72167206,24.30224740,0.93953892
8180,25.21229744,24.31134790,0.97899547
8181,22.70614624,24.29529588,0.96406140
8182,24.13848305,24.29372775,0.95376707
8183,22.90542603,24.27984474,0.95368379
8184,24.45125389,24.28155883,0.95706752
8185,25.48781013,24.29362134,0.95007121
8186,24.66729355,24.29735806,0.95052485
8187,25.29215813,24.30730606,0.95171629
8188,22.79511642,24.29218417,0.96826058
8189,25.61581039,24.30542043,0.96446742
8190,25.06012917,24.31296752,0.96317927
8191,25.20745850,24.32191243,0.96340742
8192,23.80350113,24.31672831,0.96538870
8193,24.09841537,24.31454518,0.96503240
8194,24.05000877,24.31189982,0.96366307
8195,23.59355164,24.30471634,0.96519804
8196,24.64006233,24.30806980,0.96189253
8197,24.78294182,24.31281852,0.96604096
8198,23.44418335,24.30413217,0.96361458
8199,24.53833008,24.30647415,0.95262759
8200,24.56687355,24.30907814,0.95512104
8201,24.70964050,24.31308376,0.95543711
8202,23.45787048,24.30453163,0.95594291
8203,23.58604240,24.29734674,0.95614540
8204,23.74021721,24.29177544,0.96454568
8205,21.97486115,24.26860630,0.95977206
8206,24.51586914,24.27107893,0.96724963
8207,24.50657845,24.27343392,0.96703092
8208,22.99170876,24.26061667,0.96681678
8209,21.05720329,24.22858254,0.97278337
8210,22.81402779,24.21443699,1.00732891
8211,23.64379311,24.20873055,1.08951778
8212,23.05778503,24.19722110,1.08288896
8213,24.34441566,24.19869304,1.08375525
8214,23.16357040,24.18834182,1.10719163
8215,21.94474411,24.16590584,1.10145894
8216,22.05680656,24.14481485,1.10625206
8217,22.89029884,24.13226969,1.10201577
8218,24.47744370,24.13572143,1.10410626
8219,24.25539589,24.13691817,1.11347595
8220,24.64437675,24.14199276,1.11170719
8221,24.89177704,24.14949060,1.12750392
8222,22.24208260,24.13041652,1.13805899
8223,23.80475616,24.12715992,1.15037830
8224,24.20721626,24.12796048,1.15535352
8225,23.91037560,24.12578463,1.15947653
8226,23.45558739,24.11908266,1.15945063
8227,21.81670570,24.09605889,1.15844326
8228,23.30938721,24.08819217,1.17556841
8229,24.55146599,24.09282491,1.16865234
8230,20.96552849,24.06155195,1.17127788
8231,23.82750511,24.05921148,1.18920197
8232,23.76945496,24.05631391,1.18223274
8233,24.76347923,24.06338557,1.19388107
8234,22.81038094,24.05085552,1.19745967
8235,23.87195778,24.04906654,1.20335143
8236,23.34144211,24.04199030,1.20094508
8237,24.25369072,24.04410730,1.20902898
8238,21.46608543,24.01832708,1.21668319
8239,24.10445023,24.01918831,1.21145784
8240,24.08850098,24.01988144,1.20720567
8241,23.33023643,24.01298499,1.20382587
8242,22.96814346,24.00253658,1.19988375
8243,24.34602928,24.00597150,1.21418160
8244,24.20443726,24.00795616,1.21728559
8245,24.68066597,24.01468326,1.21793089
8246,24.94660759,24.02400250,1.21681025
8247,22.80659294,24.01182841,1.21816046
8248,24.08415794,24.01255170,1.21735492
8249,23.87698936,24.01119608,1.21525234
8250,24.53367615,24.01642088,1.21478348
8251,24.47232819,24.02097995,1.21476022
8252,24.09356308,24.02170578,1.23830885
8253,24.45998001,24.02608853,1.23715626
8254,22.32690811,24.00909672,1.23621592
8255,24.34045792,24.01241033,1.23604930
8256,24.92290306,24.02151526,1.21633138
8257,24.25724602,24.02387257,1.21597724
8258,24.14665794,24.02510042,1.21565759
8259,24.92537498,24.03410317,1.20998805
8260,20.96298981,24.00339203,1.17039828
8261,19.34519577,23.95681007,1.18547740
8262,22.68945312,23.94413650,1.18434070
8263,24.21089363,23.94680407,1.18025575
8264,25.86560059,23.96599204,1.18030417
8265,24.00112534,23.96634337,1.19957070
8266,25.03608131,23.97704075,1.18640635
8267,24.88620377,23.98613238,1.16968038
8268,24.65680122,23.99283907,1.18063370
8269,25.18900871,24.00480077,1.18994987
8270,24.05735970,24.00532635,1.19129202
8271,25.70878792,24.02236097,1.19072085
8272,25.62788582,24.03841622,1.19150062
8273,25.48522186,24.05288428,1.17813914
8274,22.70556068,24.03941104,1.17745955
8275,24.77586937,24.04677562,1.18700430
8276,25.01215744,24.05642944,1.18927716
8277,23.61123466,24.05197749,1.18767383
8278,25.95043564,24.07096207,1.16488662
8279,24.16816139,24.07193407,1.17015152
8280,24.71698189,24.07838455,1.16988352
8281,26.23500252,24.09995073,1.12548468
8282,24.42184448,24.10316966,1.12482758
8283,25.61021996,24.11824017,1.12455038
8284,22.40890312,24.10114680,1.13636141
8285,25.18406677,24.11197600,1.13200075
8286,25.08102036,24.12166644,1.13123481
8287,25.47224808,24.13517226,1.13765683
8288,25.77803230,24.15160086,1.13795154
8289,24.75983810,24.15768323,1.10417457
8290,22.96377182,24.14574411,1.11296308
8291,23.93585587,24.14364523,1.11700171
8292,24.37104607,24.14591924,1.11292674
8293,25.90209961,24.16348104,1.10744997
8294,24.90126419,24.17085888,1.11185936
8295,23.60695839,24.16521987,1.11247277
8296,23.79969978,24.16156467,1.11273819
8297,24.77293205,24.16767834,1.11188047
8298,24.44705963,24.17047216,1.10348994
8299,24.12534332,24.17002087,1.10352949
8300,24.17067528,24.17002741,1.10278723
8301,24.42299461,24.17255708,1.10580353
8302,26.54304123,24.19626193,1.10574576
8303,23.57714844,24.19007079,1.10548597
8304,24.44543457,24.19262443,1.11417492
8305,24.50197220,24.19571791,1.09642273
8306,24.07070351,24.19446776,1.09764814
8307,24.24130630,24.19493615,1.10015985
8308,23.98340797,24.19282087,1.10149756
8309,23.91943550,24.19008701,1.10263565
8310,24.60788345,24.19426498,1.10131650
8311,21.79885864,24.17031091,1.04979244
8312,24.18567276,24.17046453,0.92634247
8313,23.63532448,24.16511313,0.91397616
8314,23.92040634,24.16266606,0.91674873
8315,21.73047638,24.13834417,0.90480630
8316,25.39204788,24.15088120,0.91319085
8317,24.76712036,24.15704360,0.91071563
8318,26.25932121,24.17806637,0.91011929
8319,25.76647568,24.19395046,0.91118701
8320,24.83112526,24.20032221,0.96208736
8321,24.50382423,24.20335723,0.96227955
8322,25.08041382,24.21212780,1.00313883
8323,25.10697365,24.22107626,0.99625529
8324,24.21790695,24.22104456,0.99885630
8325,25.84680557,24.23730217,1.01531307
8326,25.16762733,24.24660543,1.07399562
8327,24.86371994,24.25277657,1.08596846
8328,25.09325600,24.26118137,1.08588594
8329,25.91757774,24.27774533,1.07277598
8330,24.35217667,24.27848964,1.07279566
8331,23.73594666,24.27306421,1.07178855
8332,24.70304298,24.27736400,1.05712802
8333,24.05566597,24.27514702,1.05714854
8334,26.22609711,24.29465652,1.07615276
8335,25.63886833,24.30809864,1.06244591
8336,24.46056747,24.30962333,1.07490174
8337,26.14814186,24.32800851,1.08115386
8338,24.33802032,24.32810863,1.07467690
8339,23.96179390,24.32444548,1.08187357
8340,23.18884277,24.31308946,1.08065337
8341,23.61257553,24.30608432,1.07471958
8342,24.45771408,24.30760061,1.07444881
8343,25.35869789,24.31811159,1.07435436
8344,25.63995552,24.33133003,1.08998565
8345,25.05170822,24.33853381,1.08864972
8346,24.23439407,24.33749241,1.08731160
8347,24.22218895,24.33633938,1.08706463
8348,23.99538612,24.33292984,1.08558961
8349,24.91903687,24.33879091,1.10197670
8350,24.87630272,24.34416603,1.10550111
8351,23.81675720,24.33889194,1.10574870
8352,24.58101082,24.34131313,1.10635588
8353,24.69599342,24.34485994,1.08196894
8354,23.24178505,24.33382919,1.10337082
8355,24.76704979,24.33816139,1.10324780
8356,24.13488770,24.33612866,1.10448108
8357,25.61491394,24.34891651,1.10529089
8358,24.11314392,24.34655878,1.11009440
8359,24.11978531,24.34429105,1.11534410
8360,24.86802673,24.34952840,1.11484507
8361,24.31900597,24.34922318,1.11435250
8362,25.08463478,24.35657730,1.10873074
8363,25.44210434,24.36743257,1.11681524
8364,24.04511261,24.36420937,1.12663451
8365,24.98151779,24.37038245,1.13535466
8366,23.46193886,24.36129802,1.11066175
8367,24.74490929,24.36513413,1.11077898
8368,25.15408325,24.37302362,1.12023399
8369,24.21768761,24.37147026,1.10295468
8370,21.48049545,24.34256051,1.09402664
8371,24.33405685,24.34247547,1.09280064
8372,21.45760155,24.31362674,1.09710487
8373,24.00808144,24.31057128,1.09429240
8374,23.17036247,24.29916919,1.09443679
8375,22.10277939,24.27720530,1.09771457
8376,20.89972115,24.24343045,1.08931101
8377,22.61452675,24.22714142,1.08564070
8378,23.79716682,24.22284167,1.08941609
8379,24.69882011,24.22760146,1.09740383
8380,24.47166634,24.23004211,1.08737287
8381,24.51821327,24.23292382,1.09937699
8382,23.44575882,24.22505217,1.09790332
8383,24.13593292,24.22416097,1.09772016
8384,21.84355927,24.20035496,1.11561767
8385,23.83067322,24.19665814,1.10313699
8386,26.22231293,24.21691469,1.09496389
8387,25.78407478,24.23258629,1.09492606
8388,23.98777199,24.23013815,1.10689431
8389,22.29312515,24.21076802,1.10799927
8390,24.08067513,24.20946709,1.10962132
8391,24.77368355,24.21510925,1.10894016
8392,24.15021896,24.21446035,1.10717529
8393,24.34712410,24.21578699,1.10910355
8394,21.73345184,24.19096363,1.11550981
8395,23.75049019,24.18655890,1.10743075
8396,24.40652275,24.18875854,1.10487599
8397,24.52953148,24.19216627,1.11279752
8398,24.11236000,24.19136821,1.12828993
8399,26.16108513,24.21106537,1.13184837
8400,23.34812737,24.20243599,1.13433534
8401,24.47565842,24.20516822,1.14534788
8402,24.67177391,24.20983428,1.14860687
8403,24.24748230,24.21021076,1.16155735
8404,26.52742767,24.23338293,1.16449867
8405,24.40756226,24.23512472,1.17394861
8406,24.87140274,24.24148750,1.17337102
8407,24.75310326,24.24660366,1.17414176
8408,25.35070419,24.25764466,1.16879976
8409,25.45928001,24.26966102,1.16847281
8410,24.25572014,24.26952161,1.18147534
8411,24.39999771,24.27082637,1.18367105
8412,22.15123940,24.24963050,1.18365922
8413,22.95885277,24.23672272,1.19335924
8414,22.67708969,24.22112639,1.18944531
8415,25.74413490,24.23635648,1.20025290
8416,25.12778282,24.24527074,1.19957466
8417,25.51060677,24.25792410,1.19600927
8418,25.92759705,24.27462083,1.19832219
8419,24.21424675,24.27401709,1.19866827
8420,24.83737755,24.27965069,1.19866725
8421,24.53827095,24.28223689,1.16654693
8422,23.34548378,24.27286936,1.17413033
8423,24.17583466,24.27189902,1.13945770
8424,23.45943260,24.26377435,1.14748470
8425,25.17251205,24.27286173,1.14837123
8426,23.52365875,24.26536970,1.12579769
8427,24.27460098,24.26546201,1.07292411
8428,25.38269043,24.27663430,1.06037072
8429,25.87282562,24.29259621,1.05925121
8430,24.95063400,24.29917659,1.06200143
8431,25.97365379,24.31592136,1.06427860
8432,24.43407440,24.31710289,1.06476209
8433,24.02452850,24.31417715,1.05960711
8434,22.30602074,24.29409558,1.05898140
8435,23.33112907,24.28446592,1.02768659
8436,24.22695541,24.28389081,1.02799915
8437,24.41025162,24.28515442,1.01422700
8438,21.73584747,24.25966135,1.00659772
8439,24.70197868,24.26408452,1.01108320
8440,23.51962090,24.25663989,0.99198384
8441,23.19655418,24.24603903,0.99142805
8442,24.13011742,24.24487981,0.99755450
8443,24.88269043,24.25125792,0.99679984
8444,25.83761978,24.26712154,0.99907105
8445,24.43077278,24.26875805,0.96330140
8446,24.38894081,24.26995988,0.96322480
8447,25.55511856,24.28281147,0.96311889
8448,26.13125610,24.30129591,0.96516264
8449,25.23545647,24.31063752,0.96413090
8450,25.26427269,24.32017387,0.95119561
8451,26.00739670,24.33704610,0.95240887
8452,25.36200333,24.34729567,0.95551887
8453,26.13362503,24.36515896,0.97021665
8454,25.29314804,24.37443885,0.96974120
8455,26.31452751,24.39383974,0.95117479
8456,24.48730469,24.39477439,0.95205127
8457,24.96029091,24.40042956,0.95908342
8458,24.90307045,24.40545597,0.95904406
8459,24.54976082,24.40689901,0.98367451
8460,22.66286087,24.38945863,0.98570543
8461,23.54928589,24.38105690,0.98586389
8462,24.38171387,24.38106347,0.98853088
8463,26.11002350,24.39835307,0.96249701
8464,24.05308342,24.39490038,0.95670571
8465,26.10270500,24.41197842,0.94279668
8466,24.05103874,24.40836903,0.94726017
8467,24.61046028,24.41038994,0.95022548
8468,25.28683472,24.41915439,0.94902979
8469,25.26410866,24.42760393,0.94981001
8470,24.69460869,24.43027398,0.94898942
8471,25.50052643,24.44097650,0.94886425
8472,23.17605400,24.42832728,0.95703271
8473,25.34816170,24.43752562,0.94896194
8474,26.01282501,24.45327862,0.95419833
8475,25.98110580,24.46855689,0.95511148
8476,25.25839996,24.47645532,0.95339996
8477,25.67689323,24.48845970,0.94763162
8478,25.63613892,24.49993649,0.94924448
8479,24.27407265,24.49767785,0.95112476
8480,25.57373047,24.50843838,0.95005560
8481,24.07611084,24.50411510,0.95369388
8482,25.10306549,24.51010461,0.95073507
8483,24.69590950,24.51196265,0.95601635
8484,24.86377335,24.51548076,0.95701271
8485,24.14486122,24.51177457,0.94426125
8486,25.55889130,24.52224573,0.93636425
8487,24.64829826,24.52350626,0.93593095
8488,24.96974373,24.52796863,0.93577589
8489,25.93774605,24.54206641,0.89984440
8490,25.95196152,24.55616536,0.92440894
8491,24.56731224,24.55627683,0.91985847
8492,23.74939346,24.54820799,0.91889903
8493,24.92954063,24.55202132,0.93813065
8494,24.17184448,24.54821955,0.94362403
8495,24.03515053,24.54308886,0.94574167
8496,25.68692780,24.55452725,0.95077343
8497,24.92535400,24.55823552,0.95129865
8498,25.56525421,24.56830571,0.96062024
8499,24.98315430,24.57245419,0.99707798
8500,24.84398079,24.57516946,0.99457974
8501,23.61851692,24.56560293,1.00796834
8502,24.13534927,24.56130040,1.00646871
8503,26.63299179,24.58201731,1.00623033
8504,25.07897949,24.58698693,0.99290705
8505,25.31975937,24.59431466,0.98951068
8506,24.49759674,24.59334748,0.97194128
8507,26.16162872,24.60903029,0.97371094
8508,24.85145950,24.61145458,0.97572115
8509,22.61085892,24.59144862,0.97701019
8510,23.82217216,24.58375586,0.97776155
8511,24.52353668,24.58315367,0.97212294
8512,25.65779877,24.59390012,0.97156817
8513,24.05272484,24.58848837,0.97187965
8514,23.69883537,24.57959184,0.95943848
8515,23.97408104,24.57353673,0.96607980
8516,26.42208862,24.59202225,0.95522962
8517,25.87808037,24.60488283,0.95415576
8518,24.17270279,24.60056103,0.95485060
8519,26.32643509,24.61781977,0.95573612
8520,24.92717552,24.62091333,0.95637941
8521,24.80532265,24.62275742,0.95670890
8522,23.68771172,24.61340696,0.95237669
8523,24.77956963,24.61506859,0.94455607
8524,23.84872437,24.60740515,0.94485672
8525,23.71895409,24.59852064,0.93648497
8526,24.92619896,24.60179742,0.93049466
8527,25.13125229,24.60709197,0.92841803
8528,24.29380608,24.60395911,0.93163263
8529,23.93335915,24.59725311,0.93294276
8530,23.69505501,24.58823113,0.94045509
8531,23.95151329,24.58186395,0.93824987
8532,26.02996063,24.59634492,0.93796308
8533,23.83922005,24.58877367,0.95272631
8534,25.58452797,24.59873121,0.95263642
8535,23.22239685,24.58496787,0.95276234
8536,24.66049957,24.58572318,0.95344483
8537,25.09895134,24.59085547,0.94814186
8538,24.94079208,24.59435483,0.94886978
8539,23.72380257,24.58564931,0.94878529
8540,22.74419212,24.56723474,0.94581109
8541,25.36738968,24.57523629,0.94417575
8542,23.58288574,24.56531278,0.95112000
8543,22.90899849,24.54874964,0.94780285
8544,23.75457954,24.54080794,0.94738065
8545,23.35177612,24.52891762,0.94719866
8546,23.78780746,24.52150652,0.94888815
8547,24.42486572,24.52054011,0.94221118
8548,23.04011345,24.50573584,0.94149662
8549,21.52719498,24.47595044,0.93725374
8550,24.37060547,24.47489699,0.93829868
8551,22.77791405,24.45792716,0.94184082
8552,23.11627388,24.44451062,0.93784142
8553,23.64129829,24.43647850,0.93777394
8554,24.91895294,24.44130324,0.91811869
8555,24.30629158,24.43995313,0.91672263
8556,24.50460815,24.44059968,0.91371728
8557,25.08695412,24.44706322,0.91549879
8558,25.31656456,24.45575824,0.90175512
8559,25.18914032,24.46309206,0.90130658
8560,24.11849594,24.45964610,0.88112350
8561,25.99512482,24.47500088,0.87874582
8562,25.44092178,24.48466009,0.87878279
8563,24.85955048,24.48840900,0.87758852
8564,25.00876617,24.49361257,0.87982226
8565,25.82849121,24.50696135,0.89325314
8566,25.25880051,24.51447975,0.89139669
8567,24.68934250,24.51622837,0.87671586
8568,25.00589371,24.52112503,0.86717072
8569,23.74224281,24.51333620,0.87213567
8570,25.43837929,24.52258663,0.85515814
8571,24.92493629,24.52661013,0.86115170
8572,24.94188881,24.53076292,0.86132344
8573,24.06258202,24.52608111,0.85693398
8574,23.74852562,24.51830555,0.85713726
8575,23.78231430,24.51094564,0.87271553
8576,25.57436562,24.52157984,0.86914907
8577,24.95763206,24.52594036,0.87421032
8578,25.96869850,24.54036795,0.88378595
8579,25.79745483,24.55293881,0.89077609
8580,25.85070801,24.56591651,0.89634748
8581,25.40204048,24.57427775,0.89253441
8582,24.20116425,24.57054661,0.89597808
8583,22.84348297,24.55327597,0.88352491
8584,24.53935242,24.55313674,0.90303378
8585,24.23913193,24.54999669,0.89671929
8586,24.03816605,24.54487838,0.89131759
8587,24.56999397,24.54512954,0.89441246
8588,24.95998192,24.54927806,0.90426628
8589,24.16577148,24.54544300,0.91549891
8590,25.72842789,24.55727285,0.93568064
8591,23.26881027,24.54438822,0.92406658
8592,25.70313454,24.55597568,0.91986757
8593,24.65345192,24.55695045,0.92671976
8594,24.32021904,24.55458313,0.92137426
8595,24.89788246,24.55801613,0.93878874
8596,23.79051399,24.55034110,0.93275768
8597,24.48493767,24.54968707,0.93873016
8598,24.47925186,24.54898272,0.94305413
8599,24.05667496,24.54405964,0.95054243
8600,25.14847374,24.55010378,0.90525233
8601,23.64122963,24.54101504,0.91138198
8602,24.22265053,24.53783139,0.92561663
8603,24.90461922,24.54149927,0.91737129
8604,23.68565941,24.53294087,0.91542101
8605,24.67125130,24.53432398,0.92223628
8606,24.71078873,24.53608863,0.92191596
8607,23.89510536,24.52967879,0.93448199
8608,24.11093521,24.52549136,0.93326820
8609,24.59337044,24.52617015,0.93065064
8610,24.49463654,24.52585481,0.94037440
8611,24.73354149,24.52793168,0.94934604
8612,24.39032173,24.52655558,0.93951754
8613,25.50123787,24.53630240,0.93998756
8614,25.28890991,24.54382848,0.94741195
8615,26.29907417,24.56138093,0.96276500
8616,24.63429642,24.56211009,0.97495397
8617,23.62282753,24.55271726,0.98747016
8618,24.25900841,24.54978018,0.99855491
8619,25.52089310,24.55949130,0.99796618
8620,24.13897896,24.55528618,0.99389528
8621,25.59023857,24.56563570,0.99184308
8622,24.80705452,24.56804989,0.99824268
8623,24.44181061,24.56678750,1.00269815
8624,24.23170853,24.56343671,1.00415821
8625,22.69556618,24.54475801,1.00058384
8626,24.26711845,24.54198161,0.99688697
8627,23.44847298,24.53104652,0.99873803
8628,22.99941635,24.51573022,1.00064363
8629,25.58582687,24.52643119,1.04623434
8630,25.63715363,24.53753841,1.06011580
8631,24.36392975,24.53580233,1.05611601
8632,23.49479485,24.52539225,1.05297109
8633,24.42245102,24.52436284,1.06156397
8634,22.43326187,24.50345183,1.05165104
8635,24.49489212,24.50336623,1.05304994
8636,25.24095345,24.51074210,1.05396602
8637,23.66254044,24.50226009,1.05546298
8638,22.92809677,24.48651845,1.05585619
8639,22.84993935,24.47015266,1.05636275
8640,22.24312019,24.44788234,1.05997922
8641,25.17562675,24.45515978,1.05444530
8642,24.53746033,24.45598279,1.04598395
8643,22.89866066,24.44040957,1.05614418
8644,25.50168800,24.45102235,1.05616125
8645,26.32789421,24.46979107,1.05564649
8646,24.72984886,24.47239165,1.05604766
8647,23.14178658,24.45908560,1.05253397
8648,25.31856728,24.46768041,1.05932925
8649,26.31543732,24.48615798,1.06412588
8650,24.92611122,24.49055752,1.06252720
8651,25.58955574,24.50154750,1.06331667
8652,26.94335938,24.52596562,1.05835097
8653,25.27346420,24.53344060,1.05783148
8654,25.29242897,24.54103049,1.05771979
8655,25.84492683,24.55406945,1.09331560
8656,24.69229507,24.55545171,1.09336895
8657,26.22930336,24.57219022,1.10030569
8658,24.50832176,24.57155154,1.09879189
8659,24.93285179,24.57516454,1.09758308
8660,26.19707680,24.59138366,1.09951115
8661,26.13431740,24.60681300,1.10541845
8662,24.93367577,24.61008163,1.10711576
8663,23.84197998,24.60240061,1.11906564
8664,25.95192337,24.61589584,1.11720779
8665,22.94629288,24.59919981,1.11571582
8666,26.69204521,24.62012826,1.11096256
8667,26.45030975,24.63843008,1.11295201
8668,26.27525330,24.65479831,1.10823741
8669,24.72220802,24.65547241,1.10754672
8670,24.86330605,24.65755074,1.10858840
8671,24.34521103,24.65442735,1.11168360
8672,25.96584892,24.66754156,1.12467393
8673,23.80159378,24.65888208,1.12620004
